Timestamps,Content
00:38:52.000 --> 00:39:12.000,圣子赐给我们，因为天主与我们同在天轴的统治落在他的肩上，因为天主与我们，同在这这个是因为唱的嘛，因为唱歌在唱诗班有两个唱诗班他唱唱歌所以你可以看他是有这样的一个句子是反复的在重复他的国必长治久安因为天主与我们同
00:39:12.000 --> 00:39:32.000,在他将被称为伟大的谋略的天使。奇妙的测试，全能掌权的上帝和平的君王来世的父然后是光光荣属于腹泻子集圣神因为天主与我们同在直到现在直到永远知道办事因为天主与我们同在然后他回到第一句天主与我们同在你们
00:39:32.000 --> 00:39:39.000,要指导半帮你们要知道，并且要被击败，因为天主与我们同在那么第一部分呢？
00:39:39.000 --> 00:39:55.000,你可能不知道他是来自哪部经书哈。那么第二部分就很清楚了，你们有人愿意告诉我们这个赞美诗他使用的，是哪一部经书的经文。
00:39:55.000 --> 00:39:58.000,"Yeah, you're twenty twenty-three."
00:39:58.000 --> 00:40:18.000,对的是以参亚数，那么以色列数主要是后面哈，非常非常的清楚，但是有些朋友会说怎么看着不像是以三亚书其实他因为他引用经文的是从那个希腊文的就约来翻译过来的就是70氏本如果你要看70氏本他有很
00:40:18.000 --> 00:40:39.000,多，基本上就是从直接从经文而来的，那么这个首先呢，大家可以就就可以体会到为什么我们说正教的，所有的，崇拜和他的祈祷，都是圣经他的语言是圣经的语言他是以圣经为基础，的没有圣经就没有我们的祈
00:40:39.000 --> 00:40:58.000,祷，我们是用在我们是在用圣经的语言来和天主对话，像天主线上赞美也好像他来气球也好对吧，就是我们我们在用耶稣基督他自己的话，上，帝的圣言，来学会如何祈祷我们不用自己的话，自己自己来编的话，当
00:40:58.000 --> 00:41:09.000,然这不是说作为婴儿，我们就不能用自己的语言来求天赋，而是因为们其实在学习如何，的祈祷，这是一这是我想说的。
00:41:09.000 --> 00:41:25.000,第一点，第二点，我想说的就是这个处境有没有每位朋友知道以赛亚书，他当时的生活的处境是什么我们读以赛亚书，其实我们只是在读他的文字。
00:41:25.000 --> 00:41:31.000,和他原来的这个处境是非常已经脱离了很远很远了。
00:41:31.000 --> 00:41:35.000,我们可以还原一下，对吧？这就是学圣经学者要做的事情。
00:41:35.000 --> 00:42:00.000,有很多学习神学学习圣经学的学生也要做的第一件事情就是处境来了。解他的处境，有哪位同学或者朋友知道他的原来语材亚洲的历史的处境是什么？
00:42:00.000 --> 00:42:01.000,然后呢？
00:42:01.000 --> 00:42:05.000,纯粹有人说是濒临沉寂啊。这个以色列对遇到应该是遇到战事啊，信息加王贷的事，所以又说，是西西加王时代的时候。
00:42:05.000 --> 00:42:06.000,Yeah.
00:42:06.000 --> 00:42:11.000,对濒临沉下，然后然后发生了什么事情。
00:42:11.000 --> 00:42:18.000,他这个没有在历史书中，在以参加书中，他没有详细的来进行叙述，对吧。但是它是一种背景。
00:42:18.000 --> 00:42:23.000,这是亚树的时候吗？有人说是亚树亚树建军建军这种犹太人那个时候对。
00:42:23.000 --> 00:42:32.000,对这是一部分。然后呢？然后发生了什么？
00:42:32.000 --> 00:42:40.000,然后雅树人就被打败了，对吧，被然后被取代了。然后呢？
00:42:40.000 --> 00:42:45.000,西西加说是提到西西加悔改的时候是以。是一下的时候吗？
00:42:45.000 --> 00:42:48.000,巴比伦那个。
00:42:48.000 --> 00:42:57.000,除了除了亚述以外，然后还有巴比伦的时代，对吧？亚巴比伦王国取代了亚述王国后，发生了什么事情？
00:42:57.000 --> 00:43:02.000,以色列被女了吗？后来。
00:43:02.000 --> 00:43:03.000,Yeah.
00:43:03.000 --> 00:43:08.000,被放逐了，对吧？他们他们失去了家园，失去了圣殿，失去了一切，然后被放逐被放出之后呢？
00:43:08.000 --> 00:43:17.000,你塞亚输，其实它涵盖了非常差很长的一段历史时期，然后呢？
00:43:17.000 --> 00:43:33.000,所以这里面有有天主对对以色列的。审判。那么那么其实他们被庐被被被被打败被鲁失去家园失去圣殿其实就是对他们的审判然后呢？
00:43:33.000 --> 00:43:37.000,然后他们又试图回归嘛，重建他们的圣殿嘛。后来。
00:43:37.000 --> 00:44:00.000,对，然后以色列，以色列的先知。以色列就是预言了天主对他们的许诺天主对他们的许诺就是，要把他们要要和他们再一次，再来一次出埃及其实回归回归到他们的家，园，就是第二次出埃及以塞亚输之中充满
00:44:00.000 --> 00:44:06.000,了初埃及的这个意向和这个主题。
00:44:06.000 --> 00:44:11.000,然后天主给他们的承诺就是天主要和他们同在。
00:44:11.000 --> 00:44:15.000,伊玛努尔是吧？翻译成伊马努尔是怎么翻译的吗？
00:44:15.000 --> 00:44:17.000,Evan lower.
00:44:17.000 --> 00:44:21.000,在核核本是以马内利，
00:44:21.000 --> 00:44:22.000,Yeah.
00:44:22.000 --> 00:44:39.000,伊瓦内利啊，伊朗内利那么这就是他的这个以赛亚书，他原来的处境一种生活的处境历史的背景，那么这个处境和我们现在基督徒来说是非常非常遥远的犹太人的历史不是我们的历史他们当时的那个敌人也不是我们
00:44:39.000 --> 00:44:59.000,的敌人，他们当时被放逐是不仅是精神上的被放逐，他们其实也是肉体，上，的被放逐也不是我们的，真实的一个处境但是在大灾系的崇拜之中，他这个经文真正地成为了我们自己活生生的处境大家可以看到它真正
00:44:59.000 --> 00:45:03.000,体现了大摘器的这个，这个实质。摘器的意义是什么呢？
00:45:03.000 --> 00:45:19.000,就是我们人类处在放逐这种我们有个仇敌，那么我们在走在回到天赋面前的的这个旷野之中，是我们的出埃及对吧。
00:45:19.000 --> 00:45:40.000,是我们，我们是我们的这个数是我们怎么说呢？是不是像浪子一样浪子，要回家是亚当和夏娃重回乐，园这样的一个一个旷野中的行径，所以所以在在这个崇拜的语境，中非常遥远，离我们非常遥远，的和我们不相干的这样，
00:45:40.000 --> 00:45:50.000,的经文就被重新赋予了活生生的处境。
00:45:50.000 --> 00:46:01.000,这是就是圣经在崇拜中的第二个。第二个功能大家可以看到他们两者之间这样紧密的联系。
00:46:01.000 --> 00:46:25.000,不可分割的联系，那么第三个要点我想说的就是，大摘器的崇拜不仅使用圣经把圣经变成我们祈祷的语言他也交给我们如何解，释圣经还把圣经对我们每一个个体的基督徒的生活的属灵异议把它
00:46:25.000 --> 00:46:50.000,揭示出来，交给我们。怎么样用圣经来改变我们，我想在这里举一个例子就是在第一第第一周第一周的周一周二周三周四和第五周的周四我们在教堂中要要诵读克里特岛的圣安德烈胜送点这是一个
00:46:50.000 --> 00:47:03.000,非常长的一个。大家有没有人知道这个有没有被翻译成中文？
00:47:03.000 --> 00:47:04.000,啊太好了。
00:47:04.000 --> 00:47:06.000,有的我这里有，还有就是每每天应用的金门，我这里有我可以在群里分享，或者发邮件。
00:47:06.000 --> 00:47:16.000,对对大家。
00:47:16.000 --> 00:47:17.000,对。
00:47:17.000 --> 00:47:20.000,可以在群里分享吧，已经翻译过来的。课间啊。这些你文书还是挺重要的如果大家愿意用的话尤其是客厅我觉得可以分享在群里。
00:47:20.000 --> 00:47:27.000,可以直接用，可以直接用，就是每天验哪个就是都有的。
00:47:27.000 --> 00:47:28.000,好的，好。
00:47:28.000 --> 00:47:31.000,对对对好的好的
00:47:31.000 --> 00:47:32.000,Hello?
00:47:32.000 --> 00:47:37.000,我可以发给media，然后给安甲，是北京那个姐妹，还有中华会馆一起合作翻译的。
00:47:37.000 --> 00:47:57.000,对这个这个非常好，因为我知道很多朋友可能没有机会要在大家期去教堂在教堂中亲自体验这种崇拜但是我们也可以自己在自己家里或者在聚会的时候来一起来读这些来慢慢的体会因为毕竟大灾区就是我们
00:47:57.000 --> 00:48:05.000,一个重新同时自己的信仰重新来学习，加深来来领悟我们的信仰的这样的一个过程，那么这个翻译呢？
00:48:05.000 --> 00:48:12.000,是我自己翻译的啊，不是很好，可能都甚至不是非常的。
00:48:12.000 --> 00:48:30.000,你们从文学的角度来说，或者是从乘师的角度来说都不是很好，但是意思基本上是准确的，这是周一好像周一的第五个赠送他是这样说的大家可以在读的时候呢？
00:48:30.000 --> 00:48:52.000,看一看这里有哪些经文，然后圣安的烈士如何来解释这些经文的，如何使这些经文其实讲述的是以色列的，先祖的一些事迹，后面其实没有什么，关系他是如何使这个经文，真正的在我们自己的，生活中能够得到应用的他是这样说的
00:48:52.000 --> 00:49:06.000,啊。他说，我的一生都是在黑夜里过去的度过的，因为罪的黑暗像半夜的农牧一样，笼罩着我但是救主请让我成为白日之子那白日之子就是和黑暗之子是相对立的。
00:49:06.000 --> 00:49:07.000,Okay?
00:49:07.000 --> 00:49:25.000,我模仿了鲁本，设计了邪恶，而且无法无天的行为来对抗至高的上帝颠覆了我的床，就像他玷悟了他父亲的床一样，我的王基督我向你承认我犯了罪我像古代约瑟的兄弟们一样，犯了罪他们出卖了纯洁和和贞洁
00:49:25.000 --> 00:49:46.000,的，伙食，也就是约瑟他正义圣约瑟，他正义而温柔的灵魂遭到他亲人的捆绑，被卖为奴隶，作为主的玉表祖辈他的兄弟出卖的这样的一个预表但我的灵魂你已将自己完全出卖给你的罪恶我可怜而可悲的灵魂你要效
00:49:46.000 --> 00:50:01.000,法约瑟的正义和纯洁的心，不要继续放纵自己的肆意和非理性的预防来颠覆自己主啊当约瑟被扔，进洞学的时候这是预表著你的下葬，和复活但我该给你何样的献祭呢？
00:50:01.000 --> 00:50:21.000,所以大家可以从这个例子可以看出，这个盛典，它的主题就是一个就是悔改悔改改变自己的走的方向那重新回到天主的面前悔改是他的主题那么它是如何通过这个他是怎么样来体现这个主题的话他就是通
00:50:21.000 --> 00:50:23.000,过读经。
00:50:23.000 --> 00:50:32.000,有没有哪位朋友愿意评论一下他，他。其实他这里用的是哪些经文？
00:50:32.000 --> 00:50:40.000,然后他这个他这个试金解释经文的这个。宗旨是因为是什么？
00:50:40.000 --> 00:50:45.000,就是圣安德烈的这个赠送点是如何交给我们来来解禁的。
00:50:45.000 --> 00:50:51.000,然后来得到圣经中的意义的实际意义的。
00:50:51.000 --> 00:50:58.000,如果我简单说一下，我不知道还有没有那个应该是救援的那个约瑟的。
00:50:58.000 --> 00:51:17.000,故事吧，就是创始双世纪的。关于他弟兄，还有月色的故事，他这里基本上，把它跟就是以主，以以耶稣以约瑟为这个主页素的预表因为他们经历了，相似的遭遇吧。
00:51:17.000 --> 00:51:25.000,就是。所以，就对这个经文呢？就业的这种新闻算是进行了一遍。
00:51:25.000 --> 00:51:28.000,这个预表性的解释吧，是这样子。
00:51:28.000 --> 00:51:36.000,对，所以。只有你读了约瑟的故事，你才知道这个他这个这个在美食里说，的是什么对吧？
00:51:36.000 --> 00:51:43.000,那么约瑟从从哪一些方面来说，可以算成是耶稣基督的预表呢？
00:51:43.000 --> 00:51:44.000,大家可以举几个例子，比如说约瑟是他父亲最宠爱的儿子，虽然不是独子吧。
00:51:44.000 --> 00:52:11.000,是他最宠爱的儿子，然后约瑟呢，他是被他的兄弟所嫉妒，就像耶稣基督被他被他的他自己的兄弟所嫉妒一样他被卖给外邦人做奴，隶被出卖给外邦人就像耶稣基督被出卖给罗马人一样，还有耶稣基督也像约瑟一
00:52:11.000 --> 00:52:28.000,样啊虽然人们是出于恶意来把它出卖了，但天主却使得是一个人的受难，受到苦难成为了整个世界能得到解救和祝福的这样一个契机对吧。
00:52:28.000 --> 00:52:43.000,约瑟他被卖，但是后来却是因为他他的所有的家人，他的兄弟，他的父亲甚至整个世，界的人，当时世界，就是埃及的还有这个叫什么呀，南地的人呢？
00:52:43.000 --> 00:53:07.000,在没有没有饭吃，没有这个收获的时候，都因为约瑟的缘故而没有没有遭受饥荒所以他他他救了，整个世界还有呢，就是约瑟的贞洁虽然他被他被那个那是谁他的他的主人的妻子来勾引对吧，而他却宁可丢弃自己的
00:53:07.000 --> 00:53:28.000,外逃也要要保保保存自己的症结，自己的纯洁约瑟也是在所有的这个创世纪中所提到的先富之中唯一的一个只有一个妻子的，人就像耶稣基督只有教会这样，一个妻子一样，约瑟也是这样，的一个症，结和纯洁的人
00:53:28.000 --> 00:53:30.000,所以。
00:53:30.000 --> 00:53:36.000,约瑟就是月色，就是耶稣基督的。
00:53:36.000 --> 00:53:55.000,牺牲了自己来拯救世界的一个一个预表，那么还有一个就是他被扔进了洞，学里扔进这个洞，学里按照圣安的列的这个解禁就是看到了他预表著耶稣基督的下葬和复活。
00:53:55.000 --> 00:54:19.000,这是一个，这是一个怎么说呢？他解禁了一个100钥匙吧，是吧，以耶稣基督为中心，以耶稣基督为起点和终点也就是所有的经文尽管他讲述的，是古代的人和事，但他其实，都是在讲述耶稣基督的故事，这是他解，
00:54:19.000 --> 00:54:23.000,经的一个一把钥匙，还有一个就是他虽然是讲的这个经文里圣经中讲的是他人的故事，对吧，那么鲁，本和我有什么关系呢？
00:54:23.000 --> 00:54:35.000,约瑟的兄弟们和我有什么关系呢？约瑟又和我有什么关系呢？
00:54:35.000 --> 00:54:58.000,但是在圣安德烈胜送点的这个解惊的过程中，我们看到不是鲁本，而是我是我羡慕了父亲的床不是约瑟的兄弟而是我出卖了耶稣基督，而我的灵魂却没有去效法应该效法的榜样，像约瑟亚像基督一样，所以所有的
00:54:58.000 --> 00:55:21.000,经文讲述的也是一个我所犯下的罪，也就是也是在告知我需要所做的悔改也给我树立了应该如何悔改如何向，天主回归的这样，的一个榜样所以这是他的第二个解经的宗旨就是所有的经文都是和我相关的是用要我来从中
00:55:21.000 --> 00:55:42.000,学到如何去悔改我自己的嘴，这是第一个例子。然后还有一个例子是这样的大家也可以看一下，它是如何解禁它解禁的途径啊，它解禁的钥匙又是什么这是一看就是这不是创世纪就是初埃及记里面的是
00:55:42.000 --> 00:55:57.000,吧，我的灵魂你听到过，你听到过，听说过摩西的篮子以及他如何被河流在河流在河水中漂，流就想在方舟里一样就是罗亚的方舟因此他避免了。
00:55:57.000 --> 00:56:00.000,法老严厉法令的，严厉的法令的执行，我可悲的灵魂。
00:56:00.000 --> 00:56:23.000,你听到过接生婆被命令处死抢宝之中的勇气和贞洁的果实也就是那个男婴那就像幸存下来的摩西一样思考智慧可悲的灵魂啊，你并没有像摩西那样击杀埃及人的好色之心那么你怎样才能住在那片沙漠里在那里通过悔改而克
00:56:23.000 --> 00:56:39.000,服激情和欲望呢？伟大的摩西去到矿业居住，来吧，我的灵魂你也效仿他的生活这样你也可以通过沉思通过思考通过怎么说呢？
00:56:39.000 --> 00:56:42.000,"Contemplation. How about has some functionality content? Place, contemplation?"
00:56:42.000 --> 00:56:44.000,"Contemplation, contemplation of content, place, contemplation, contact, place, contemplation, contact, place, contemplation, contact, place, contemplation."
00:56:44.000 --> 00:56:46.000,末观末官。
00:56:46.000 --> 00:56:58.000,什么末官通过默观来看到上帝在灌木从中的意向那个灌木丛没有被毁烧毁，也去想象也就是形成。
00:56:58.000 --> 00:57:01.000,在自己的脑海中，在心中成为看到这个形象，看到摩西的权杖如何分开了海水不是海上海水是深渊。
00:57:01.000 --> 00:57:30.000,干荷就像神圣十字架的图像一样，就是它的权杖是一个十字架，的形状通过十字架，你也可以完成北大的事情就像摩西的权仗一样，当亚伦向上帝献上了，纯洁无展的火的时候ho莉和菲尼亚斯就像你我的灵魂那样，向上帝
00:57:30.000 --> 00:57:37.000,献上了奇怪的祭品和被玷悟的生活。这个也像前面我们刚才分析的一样。
00:57:37.000 --> 00:57:45.000,首先呢，他是，他是耶稣基督十字架来成为它的起点和终点。
00:57:45.000 --> 00:57:52.000,的那么还有另一个他的原则就是所有的经文都是和我相关的，都是在对我说话。
00:57:52.000 --> 00:58:22.000,要要要使我能够在生活中产生改变，但是他这里面还有一个我觉得非常有意，思的有意思的这个解，禁的原则有没有哪位，愿意评论一下评价，一下和我们平常自己读圣经来解，经有什么不一样，的。
00:58:24.000 --> 00:58:25.000,他是。
00:58:25.000 --> 00:58:28.000,Customer回到一下，或者已经有人了啊，你，你说吧？
00:58:28.000 --> 00:58:38.000,听起来。
00:58:38.000 --> 00:58:41.000,你说你说的是对我说的吗？
00:58:41.000 --> 00:58:54.000,我以我以为是另外的人说了我，我就我就问看看，或者他们有没有有没有想想的东西。
00:58:54.000 --> 00:59:01.000,没有的话，我简单分享一下我的感受吧。看这个时候，这个其实对我来说也算是第一次。
00:59:01.000 --> 00:59:03.000,It's a kind.
00:59:03.000 --> 00:59:24.000,我觉得他这个礼仪是一个非常好的可以说是现金的，或者教会学校也好啊，就是应用圣经的一个可能最佳的场所就是在这里面他把正确的就是解禁然后如何应用到你的生活在你当中就完整的把这个三
00:59:24.000 --> 00:59:36.000,个就约的这个故事背景这个新约的这个十字架还有耶稣的交道，还有我自己。的年轻生活就这样比较完美的关联在一起啊，我觉得这个是非常优惠的。
00:59:36.000 --> 01:00:00.000,对，所以他这个读圣经的意义就是最起码在这个赠送点中，他的意义就是如何在我们的属灵的生活中生命中能得到应用对吧，这是一个非常重要的，一个原则但是我发现在这一段里我观察到的啊，就是他没有用他没有
01:00:00.000 --> 01:00:19.000,单纯的从历史的或者字面的意义上来解经那么一般人在读摩西的故事，的时候就是从字面来读他的意思对吧，那当然这没有错啦，这是这是我们要理解一个叙事，的第一部分的第一步我所说的第一步就是他的这
01:00:19.000 --> 01:00:28.000,个魔戏的故事，他童年的故事，他怎么生存下来，然后他怎么样为了保护他自己的族人杀了埃及人但是这我们有什么关系呢？
01:00:28.000 --> 01:00:33.000,这和我的灵魂有什么关系呢？难道我也像要像摩西那样去杀人吗？
01:00:33.000 --> 01:00:40.000,当然不是。所以他这个其实用的是寓意的解禁法，他为什么要用寓意解禁法，呢？
01:00:40.000 --> 01:00:49.000,因为只有这样，他才真正在我属灵的生命中生活中和信仰的实践中能起到真实，的作用大。
01:00:49.000 --> 01:00:53.000,家可以看，比如说他这个，他这个。基沙埃及人，他被翻译成什么呢？
01:00:53.000 --> 01:01:08.000,是他被他解释成什么呢？我们，我们也要去杀敌，那我们杀的敌人是什么是我们的欲望是我们的这个怎么说呢？
01:01:08.000 --> 01:01:09.000,情愿。
01:01:09.000 --> 01:01:12.000,激情，情，欲这样的一些东西，就是属灵的敌人，对吧？
01:01:12.000 --> 01:01:21.000,他是通过寓意来把这个经文在我们的属灵生命中能够有所关联。
01:01:21.000 --> 01:01:22.000,Okay?
01:01:22.000 --> 01:01:30.000,有相关性。还有呢？
01:01:30.000 --> 01:01:38.000,还有呢，他看到亚仑的献祭，还有赫赫尼，还有和菲尼亚斯的献祭那么这个献祭后我们又有什么关系？呢？
01:01:38.000 --> 01:01:53.000,我们现在还献祭吗？我们当然不去宰杀动物献祭了，但是这个他其实讲的不是这种自面意义上的陷阱是一种树林的一种意义上的东西。
01:01:53.000 --> 01:01:57.000,对吧？那么摩西在灌木从中看到了意向，看到了这个这个。
01:01:57.000 --> 01:02:20.000,灌木在燃烧，却没有被烧毁。这样的意向我们通过默观能不能也去看到天主的意向其实他这个就完全没有照顾他的字面意义和在他原来的那个那个叙事处境中他讲讲的是什么故事，而是真正中国寓意解禁通过以十字架和一耶
01:02:20.000 --> 01:02:34.000,稣基督为起点和终点来解释它，使它能够在我们真正的每个基督徒的属灵的生命中起到真实的相关联的作用。
01:02:34.000 --> 01:02:54.000,这就是第三个要点，我想谈的就是通过大家期的这个崇拜，我们发现圣经，他他变得活了，而且他真正的和我们发生了密切的关系成为我们自己的一个镜子我们看到不仅是圣人和耶稣基督的影像也看到了我们自
01:02:54.000 --> 01:03:18.000,己的影像。他他是是起到了这样的一个功能，那么第四点呢，我我还要讲一点，就是大家可能没有注意到圣经在我们的这个大斋期祈祷中他也是以圣徒的生命的这样一种形式来显示出来的最典型的就是我们
01:03:18.000 --> 01:03:27.000,在第五周的周四晚上要在教堂里读埃及的圣玛丽的生平。
01:03:27.000 --> 01:03:45.000,这本书，已经翻译成中文了，这个就是我从网上摘下来的，就是指俄罗斯的那个叫什么那个图书就出版。社他们出版的他的封面我不知道，有哪些朋友已经读过圣玛丽，的生，平这个故事。
01:03:45.000 --> 01:04:00.000,我不知道你在读的时候，你是只是听故事呢，你还是也注意他的叙事，他的，他的意向他用的象征的手法那么我为什么说圣经，在这里化为了圣徒的生命呢？
01:04:00.000 --> 01:04:09.000,是因为圣玛利亚埃及的圣玛利亚，他可以这样来说，他代表了以色列就是就约时代的以色列？
01:04:09.000 --> 01:04:10.000,的一种象征，它既是一个女性的象征，也是一个男性的象征。
01:04:10.000 --> 01:04:11.000,我可以给大家举几个例子，大家如果读过的话，可能会记得她是一个封城女子对吧。
01:04:11.000 --> 01:04:41.000,她是一个封城女子。 Harlet，这是一个在就业中经常出现的这样的一个在新约中也有，那我知道我们知道在限制书中对对天主不忠实去背叛他去走向义教的这样的以色列他经常是以风尘女一个不贞洁的妻子的形
01:04:45.000 --> 01:04:56.000,象来出现的，那么这也不是偶然。在信约中，耶稣基督当他去帮助众人的时候服役书中所记载的。
01:04:56.000 --> 01:05:17.000,基本上就是女性，这个女性，比如说有已经有12年雪崩的妇人或者是12岁的这样的一个年轻的姑娘，那么这个12项显然就有象征的意义我们知道在圣诞节圣经中72啊，都是以色列的象征代表所以其
01:05:17.000 --> 01:05:18.000,原版。
01:05:18.000 --> 01:05:40.000,实一种圆满对，那么就是这个女性，她代表的就是天主如何圣化了以色列使它成为了基督的新娘那么圣玛利亚其实它就是代表了，以色列的圣化我们知道她从一个风尘女到他想通过对像单身女圣玛利亚的
01:05:40.000 --> 01:05:41.000,祈祷而得到了允许，去到了沙漠中单独的生活。然后他在沙漠中度过了。四，17。
01:05:41.000 --> 01:05:52.000,年，他所有的衣服都置身裸体，因为他所有衣服都烂了，对吧？
01:05:52.000 --> 01:06:16.000,然后当soprany so，罗尼发现他找到他的时候，索佛罗尼把自己的技术思考脱下来，披在他的身上，就象征着他批待了耶稣基督他的圣化，他被他被耶稣基督所所包裹了批带上了耶稣基督那么？
01:06:16.000 --> 01:06:28.000,这是一个女性的以色列。从从这个这个圣经中的女性的以色列形象的一种象征那么我们知道圣玛利亚埃及的圣玛利亚也代表了。
01:06:28.000 --> 01:06:56.000,男性的以色列。这个男性的以色列呢？在就业中是一个儿子的形象，这个以色列是在是在沙漠中度过了40年由天主从天而降的马纳而来喂养然后过红海然后又过约旦河如如履平地如在在旱地上一样度过了。
01:06:56.000 --> 01:07:09.000,这个，这个，这个这个水，那么埃及的圣玛利亚也有这样的经历，他去到了去到了沙漠地对吧，在沙漠的矿业中，自己一个人生活了。
01:07:09.000 --> 01:07:16.000,47年，然后在他死之前，他又得到了这个，怎么说呢？
01:07:16.000 --> 01:07:17.000,就是圣体，写得到圣体写圣佛罗尼把把这个圣诞节带到沙漠中去，给他。
01:07:17.000 --> 01:07:31.000,能给给他剩餐。当这个圣人这个圣圣慈济正在琢磨这个怎么能找到他呢？
01:07:31.000 --> 01:07:54.000,找到他以后又怎么能度过这个河呢？这个河很窜急，他就看到圣玛利亚，自己渡过了，就像如履平帝一样度过了，约旦河，来走向他来领他的圣餐其实这就这很多这个这个叙述的这个细节中它体现的都是经文它的主要
01:07:54.000 --> 01:08:05.000,意义呢？就是这这个圣人，他就是圣经，一个化身，它是以色列的化身，的2两2次两次的化身。
01:08:05.000 --> 01:08:07.000,The double embodment.
01:08:07.000 --> 01:08:10.000,Of Israel in Scripture.
01:08:10.000 --> 01:08:31.000,就是说他就是我们要成为的形象。他成为了基督的形象，而我们也要想效仿他要成为圣人的形象，就成为真正上帝起初所照的造的人所带的天主的形象所以这是圣经在礼仪中的体，现的第四个要点那我给
01:08:31.000 --> 01:08:40.000,大家总结一下啊，一个就是整整天的圣经，要在教会中朗读，就是整天的阅读那么第二第二个呢？
01:08:40.000 --> 01:08:59.000,就是。礼仪把经文赋予了活生生的处境。那么第三点就是礼仪还交给我们如何的去解经并把圣经变成和我们本身的属灵的生命真实相关的上帝的话语第四，呢？
01:08:59.000 --> 01:09:24.000,又有展示给我们看圣经是如何化为了上帝的圣言，是如何真正的化为了圣徒的生命使他们真正的成为道成肉身的这样的一种代表成为基督徒的形象那么我想总结一下啊那么大摘器啊就是我们在荒野中返回
01:09:24.000 --> 01:09:30.000,乐园的一个旅途，一个旅程，使我们与天主重建关系的一个准备。
01:09:30.000 --> 01:09:53.000,一个预备。那么他的终点就是渔业节。基督的渔业节，使我们能够加入他的死，鱼，他的复活同时也是我们习李誓言的更新不仅是木道友要在渔业节成为基督徒每一个基督徒其实都在更新与神从新立利约就是那个新
01:09:53.000 --> 01:09:58.000,约，所以大摘器它崇拜的目标和它的巅峰就是基督的pass。
01:09:58.000 --> 01:10:05.000,哈。而在这个语境之下，大摘器的意义是在经文中得到确切的表达的。
01:10:05.000 --> 01:10:16.000,那么教会在表达大家意义的时候，就是使用圣经来做确切的表达，而大家记得崇拜又为圣经提供了，最好的权势这就是这个崇拜。
01:10:16.000 --> 01:10:40.000,和圣经之缘关系，他们之间是不可分离的。我希望通过我的这个非常笨拙的表述使大家能够有一个大概的了解以而且我希望能够和大家一起在大斋期的时候能够重新把这三部书就是创世纪以塞亚书和
01:10:40.000 --> 01:10:51.000,真言路，从头到尾的读一遍，因为整个的教诲在大摘器中都在进行这样同样的一个旅程。
01:10:51.000 --> 01:11:07.000,还有就是我跟阿贾说过，如果大家还感兴趣的话，我们可以在下一次我我给大家分享一下，郑州在胜州中胜州的崇拜中我们是如何教会是如何来使用圣经的圣经起到什么样，的作用，好的那我就先讲到这里？
01:11:07.000 --> 01:11:17.000,好的，谢谢谢谢谢谢老师，我觉得讲得非常精彩，我想问一下那你下次是3月份，吗？
01:11:17.000 --> 01:11:23.000,因为进入这个大家期了嘛？还是什么时候看看？就在之前大家看一次吧，好吧， yeah。
01:11:23.000 --> 01:11:30.000,什么时候？那就是在圣周之前吧。圣诞之前， ngo之前，对好的。
01:11:30.000 --> 01:11:46.000,对，对，对那么这样接下来我们。安排两分钟的时间休息啊然后大家如果有什么问题可以继续问，就我自己可以简单的说，一下我自己的感受因。
01:11:46.000 --> 01:11:51.000,为其实在这个里面。其实不只是你一样，我就看到很多的。
01:11:51.000 --> 01:11:59.000,也不只是圣经哈。就是比如说这个教会的这种灵修传统。
01:11:59.000 --> 01:12:04.000,还有这种历史？历史还有这个教父的著作传统啊？
01:12:04.000 --> 01:12:12.000,他们解禁的传统。其实神学的解释，现金什么的其实都已经融到这个礼仪当中啦。
01:12:12.000 --> 01:12:17.000,所以所以我越来越觉得我不知道这个观点对不对？
01:12:17.000 --> 01:12:27.000,我越来越觉得你一文书呢？是了解东正教的一个很好的途径，尤其对于初学者如读拟文书本身呢？
01:12:27.000 --> 01:12:47.000,就是一种。东正教的一种松涛吧。从总部上我不知道可能安排小学的话你一文书应该是在小学当中的所以其实更适合大家先从你开始入门那个老师这个讲解我觉得就更加更加正确了。
01:12:47.000 --> 01:12:55.000,因为我觉得在新教的传统里面，它最大的一个问题就是对圣经的解释和应用它简直就是各说各话，简单的这么？
01:12:55.000 --> 01:13:20.000,说，但是在我觉得在东正教的传统里，里面呢，却把这个对圣经的解释和应用完美的尝试出来我相信这个教父们在组织这些拟议的传统编辑这些拟议文书的时候是经过深思熟虑的，他们非常清晰地考虑到这
01:13:20.000 --> 01:13:31.000,一点完全可以看出来啊，这就算是我的一个简单的评价吧。
01:13:31.000 --> 01:13:38.000,好，他说讲得太好了。 Okay。
01:13:38.000 --> 01:13:52.000,好，这样我们两分钟之后回来吧，我要我就喝个水什么的，大家稍微平静一下，如果有问题可以在聊天那里面说也可以直接开卖哈。
01:13:52.000 --> 01:14:22.000,好的，那咱们休息一下，我谢谢大家的反馈，在那个聊天哪里，我反馈，那咱们回来的时候，可以再讨论一下哈。
01:16:01.000 --> 01:16:12.000,好了。 Okay，我们这里已经有一些问题了，那我们现在由于实践有限，我们争取一个半小时结束，我们就直接开始问了。
01:16:12.000 --> 01:16:27.000,啊。我我我首先把问题读一下，他说，请问政教在解体所阅读的圣经跟天主，教圣经天主教申请，有什么不同。
01:16:27.000 --> 01:16:31.000,什么问题在在正教在节期。
