Timestamps,Content
27:20.360 --> 27:20.420,但是到我们现在这个世上
27:20.420 --> 27:24.580,就是19世纪到了中国的
27:24.580 --> 27:28.460,鲁德宗传教士
27:28.460 --> 27:32.680,他们会看到同类的情况
27:32.680 --> 27:35.660,比如说你看这里的那个
27:35.660 --> 27:40.420,农民战争和中国的那个
27:40.420 --> 27:48.180,对不起啊
27:50.420 --> 27:55.280,中国乡下的情况都差不多
27:55.280 --> 27:57.220,所以他们很会理解
27:57.220 --> 28:03.160,农民就是想改良
28:03.160 --> 28:05.160,他们自己的那个生活情况
28:05.160 --> 28:08.460,好那这里
28:08.460 --> 28:12.620,这个是上面就是用繁体字写的
28:12.620 --> 28:15.720,但是我也给你们看一个简体字
28:15.720 --> 28:17.480,就是这个对你们来说
28:17.480 --> 28:19.240,就是大概就是简单一些
28:19.240 --> 28:19.820,但是
28:19.820 --> 28:24.620,我给你们看就是三个人物
28:24.620 --> 28:26.460,一个是
28:26.460 --> 28:29.380,就是那个
28:29.380 --> 28:35.820,他就可以说是中国第一个
28:35.820 --> 28:38.480,鲁德宗的传教士
28:38.480 --> 28:42.720,他当然是比较那个
28:42.720 --> 28:45.660,他的
28:45.660 --> 28:49.580,宣道方法是比较就是
28:49.580 --> 28:50.420,比较独特的
28:50.420 --> 28:58.420,就是有的时候也说他是上
28:58.420 --> 29:02.220,英国英国人的那个鸦片船
29:02.220 --> 29:04.120,就是进入中国
29:04.120 --> 29:09.020,然后他就是用就是卖给鸦片的方式
29:09.020 --> 29:14.020,就是卖给就是西方的一种一个宗教
29:14.020 --> 29:15.680,对可以这样认为
29:15.680 --> 29:17.480,但是当然不是对的
29:17.480 --> 29:19.420,因为那时候就是有啊
29:19.580 --> 29:26.220,就是西方和中国之间的那个交流是非常非常就是少的
29:26.220 --> 29:29.720,所以他用的船
29:29.720 --> 29:32.140,当然是英国人的船
29:32.140 --> 29:37.380,还有就是之前他用了荷兰人的船
29:37.380 --> 29:43.680,因为他开始的时候也在荷兰非常有就是
29:43.680 --> 29:49.420,他就开始学习鲁德宗的
29:49.580 --> 29:54.720,就是基本原则
29:54.720 --> 29:57.320,后来
29:57.320 --> 30:00.920,这是最早的一些
30:00.920 --> 30:04.140,就是那个鲁德宗的
30:04.140 --> 30:08.240,就是组织
30:08.240 --> 30:10.920,他们就是学宣道会
30:10.920 --> 30:13.040,他们有
30:13.040 --> 30:18.020,他们都大部分是德国人开的
30:18.020 --> 30:19.540,包括现在在
30:19.580 --> 30:22.020,瑞士的那个巴斯会
30:22.020 --> 30:26.220,巴斯会基本上是德国人开的一个
30:26.220 --> 30:32.440,就是当时的住在就是瑞士
30:32.440 --> 30:38.120,就是新教的一块的一个就是一个教会
30:38.120 --> 30:45.420,这个教会就是他们也是慢慢的用英国人的船
30:45.420 --> 30:46.920,就是进入中国
30:46.920 --> 30:49.420,最有名的一个人
30:49.420 --> 30:50.960,就是那个汉伯
30:50.960 --> 30:52.780,汉伯就是在这边
30:52.780 --> 30:54.660,他是帖多尔汉伯
30:54.660 --> 30:57.060,他是汉山明
30:57.060 --> 30:59.860,汉山明还有一个德国人
30:59.860 --> 31:02.320,他叫利勒吉
31:02.320 --> 31:03.660,就是下面的
31:03.660 --> 31:07.180,他们两个人他们都是
31:07.180 --> 31:10.660,他们跟
31:10.660 --> 31:14.460,国师拉同样的一个方法就是进入中国
31:14.460 --> 31:16.860,就是他们坐船
31:16.860 --> 31:18.260,然后他们就
31:18.260 --> 31:18.760,这是
31:19.420 --> 31:20.960,鸦片战争以后
31:20.960 --> 31:25.380,他们也可以就是用那个
31:25.380 --> 31:33.220,就是不平等跳跃五个港口
31:33.220 --> 31:37.360,他们在那边就是可以准备他们自己的
31:37.360 --> 31:40.520,那个China mission
31:40.520 --> 31:45.580,就是那个中国的那个传教事业
31:45.580 --> 31:46.560,他们的这个传教事业
31:46.560 --> 31:47.580,他们的这个传教事业
31:47.580 --> 31:49.120,他们的这个传教事业
31:49.120 --> 31:49.380,他们的这个传教事业
31:49.380 --> 31:50.620,他们的这个传教事业
31:50.620 --> 31:51.240,他们的这个传教事业
31:51.240 --> 31:52.320,他们的这个阶级
31:52.320 --> 31:53.820,他们的这个内塔
31:53.820 --> 31:54.780,他们的这个制度
31:54.780 --> 31:55.780,他们的这个境界
31:55.780 --> 31:56.880,他们的这些不同的
31:56.880 --> 31:57.920,而且他们的资源
31:57.920 --> 31:58.980,他们的观点
31:58.980 --> 32:00.320,就是越来越多远
32:00.320 --> 32:02.140,Gro uncertainty
32:02.140 --> 32:17.440,就是这个
32:17.440 --> 32:19.220,这个
32:19.380 --> 32:24.700,那个战国时代的那个亲国
32:24.700 --> 32:29.560,他们就慢慢把所有的德国
32:29.560 --> 32:32.660,就是将德国的地区
32:32.660 --> 32:36.600,除了奥地利之外
32:36.600 --> 32:40.740,他们都把它就是变成
32:40.740 --> 32:43.480,他们自己的那个国家的一部分
32:43.480 --> 32:46.740,那个Prussia
32:46.740 --> 32:51.180,就最明显的一个方面
32:51.180 --> 32:56.620,也是他们从头开始都是新教的
32:56.620 --> 33:00.480,所以他们也欢迎从整个欧洲
33:00.480 --> 33:03.100,特别从法国和比利时
33:03.100 --> 33:06.760,就是跑到新教的地区
33:06.760 --> 33:11.580,就是来坚持
33:11.580 --> 33:13.060,他们自己的
33:13.060 --> 33:14.300,国家
33:14.300 --> 33:17.340,因为开始的时候是非常穷的一个国家
33:17.340 --> 33:21.360,那时候最在北欧
33:21.360 --> 33:24.940,最有权力的一个大帝国
33:24.940 --> 33:25.940,就是瑞典
33:25.940 --> 33:27.200,瑞典和芬兰一起
33:27.200 --> 33:28.380,这是一个国家
33:28.380 --> 33:29.520,还有那个这一块
33:29.520 --> 33:30.720,就是埃塞尼亚
33:30.720 --> 33:31.500,他们
33:31.500 --> 33:33.300,拉特维亚
33:33.300 --> 33:34.680,就是这一块
33:34.680 --> 33:37.960,他们都属于那个瑞典大帝国
33:37.960 --> 33:39.780,他们也是从头开始
33:39.780 --> 33:42.400,算是新教的
33:42.400 --> 33:43.040,那个鲁德尊
33:43.060 --> 33:45.580,在那里是一个很重要的
33:45.580 --> 33:46.160,所以
33:46.160 --> 33:47.380,罕白
33:47.380 --> 33:48.700,他是瑞典人
33:48.700 --> 33:51.500,勒斯勒他是德国人
33:51.500 --> 33:53.100,格斯拉夫
33:53.100 --> 33:54.680,他也是德国人
33:54.680 --> 33:58.380,但是他跟荷兰人也有交流
33:58.380 --> 34:01.500,下面的就是那个巴斯汇的
34:01.500 --> 34:05.840,就是在瑞士的一个中心
34:05.840 --> 34:08.760,就是最大的一个建筑
34:08.760 --> 34:10.700,这个就是那个瑞典大帝国的一个建筑
34:10.700 --> 34:11.260,这个是就是那个瑞典大帝国的一个建筑
34:11.260 --> 34:12.460,这个是就是那个瑞典大帝国的一个建筑
34:12.460 --> 34:13.020,这个是就是那个瑞典大帝国的一个建筑
34:13.020 --> 34:13.560,就是那个瑞典大帝国的一个建筑
34:13.560 --> 34:14.160,这个是那个瑞典大帝国的一个建筑
34:14.160 --> 34:14.220,这个是那个瑞典大帝国的一个建筑
34:14.220 --> 34:24.280,这个创造
34:24.280 --> 34:24.880,是德国西部一块
34:24.880 --> 34:27.200,德国西部一般是天诸教的
34:27.200 --> 34:28.260,但是稍微往北
34:28.260 --> 34:32.420,就是我们进入那个新教的地区
34:32.420 --> 34:34.300,所以从那时候一来
34:34.300 --> 34:34.920,我们就很新的一个情况
34:34.920 --> 34:39.600,就是很新的一个情况
34:39.600 --> 34:42.940,这些就是开始的时候
34:42.940 --> 34:48.060,极少人他们在港口
34:48.060 --> 34:52.300,就是那个比如说上海
34:52.300 --> 34:55.420,或者福州或者厦门
34:55.420 --> 34:58.740,遇到的就是
34:58.740 --> 35:07.180,已经成为基督教
35:07.180 --> 35:10.080,或者天主教的信徒
35:10.080 --> 35:13.340,他们一般以前也是信徒
35:13.340 --> 35:18.960,这都是耶稣会
35:18.960 --> 35:23.700,或者天主教所有的教会的工作
35:23.700 --> 35:26.020,然后他们就是把他们
35:26.020 --> 35:28.440,就是再次
35:28.440 --> 35:31.520,皈依就是归心
35:31.520 --> 35:34.800,后他们成为
35:34.800 --> 35:37.480,就是那个卢德众的人
35:37.480 --> 35:41.180,对这里我们有
35:41.180 --> 35:45.760,就是比较早的一个教会
35:45.760 --> 35:50.220,就是无常日言行道会
35:50.220 --> 35:52.520,那个他们就是在
35:52.520 --> 35:55.700,就是那个行道会
35:55.700 --> 35:58.180,你看这里这个字
35:58.180 --> 36:01.740,原来的名字是
36:01.740 --> 36:05.140,瑞典的传教会
36:05.140 --> 36:09.320,传教会的那个地区
36:09.320 --> 36:11.880,地区就是是整个中国
36:11.880 --> 36:15.260,但是我们很快会理解
36:15.260 --> 36:20.720,天津教育以后
36:20.720 --> 36:23.760,就是先方八年以后
36:28.180 --> 36:30.220,我们也会再来讲一下
36:30.220 --> 36:32.280,这个天津教育的传教会
36:32.280 --> 36:34.320,这个天津教育的传教会
36:34.320 --> 36:38.420,就是在西部和南部的港口里面的传教士
36:38.420 --> 36:40.460,他们突然会
36:40.460 --> 36:42.260,就是他们允许
36:42.260 --> 36:45.080,去中国内地
36:45.080 --> 36:49.940,中国内地他们跟别的国家的
36:49.940 --> 36:54.040,新教和天主教的那个传教士也有交流
36:54.040 --> 36:56.860,最重要的一个就是是英国
36:56.860 --> 36:58.140,英格兰的那个内地会
36:58.140 --> 36:59.760,英格兰的内地会
36:59.760 --> 37:01.500,1951年的后期
37:01.500 --> 37:02.480,joke
37:02.480 --> 37:03.900,他们大会
37:03.900 --> 37:05.620,中国内地会
37:05.620 --> 37:07.240,bilder
37:07.240 --> 37:08.760,对于传教园
37:08.760 --> 37:12.680,我们就有他们的那个档案
37:12.680 --> 37:19.040,所以对于那个中国内地会 ecosystem的话
37:19.040 --> 37:19.860,那你们可以就是来
37:19.860 --> 37:21.080,伦敦大学
37:21.080 --> 37:21.700,那个亚非学院
37:21.700 --> 37:24.680,可以研究这些文献
37:24.680 --> 37:25.380,啊
37:25.380 --> 37:26.820,从那时候以来
37:26.820 --> 37:28.100,欧洲所有的
37:28.100 --> 37:37.860,卢德宗他们跟英格兰的中国内地会有密切的关系
37:37.860 --> 37:45.160,因为他们的组织是最发达的
37:45.160 --> 37:52.540,他们在中国任何的一个地方都有mission base
37:52.540 --> 37:59.780,他们自己的那个传教中心
37:59.780 --> 38:02.380,非常重要的一个地方就是
38:02.380 --> 38:07.320,现在的那个武汉 汉口 汉阳和武昌
38:07.320 --> 38:12.220,人员一直到现在就是能看到
38:12.220 --> 38:18.600,陆德宗的传教中心
38:18.600 --> 38:22.520,最明显的是在这个地区
38:22.520 --> 38:24.160,就是瑞典的
38:24.160 --> 38:26.360,但是还有诺威
38:26.360 --> 38:31.400,马上就是给你们讲诺威的就是更多
38:31.400 --> 38:34.000,这里我就是给你们写下
38:34.000 --> 38:37.480,这是比较比较完整的一个
38:37.480 --> 38:41.920,就是就是一个每一个
38:41.920 --> 38:52.000,陆德宗每一个就是新一会的名称
38:52.000 --> 38:52.460,他就是每一个新一会的名称
38:52.460 --> 38:52.500,他就是每一个新一会的名称
38:52.500 --> 38:54.040,他们都是国外的
38:54.040 --> 38:56.140,你们看在这里
38:56.140 --> 38:59.540,基本上有三种
38:59.540 --> 39:01.580,一个是
39:01.580 --> 39:05.300,就是德国的
39:05.300 --> 39:09.320,包括瑞士的那个巴斯
39:09.320 --> 39:10.980,巴斯是那个巴斯会
39:10.980 --> 39:14.620,这个是巴林是柏林
39:14.620 --> 39:17.020,就是是柏林的
39:17.020 --> 39:19.560,就是后来德国的那个首都
39:19.560 --> 39:23.200,还有北欧的
39:23.200 --> 39:26.640,北欧国家包括丹麦
39:26.640 --> 39:28.020,就是丹麦就是
39:28.020 --> 39:31.580,是很有趣的一个例子
39:31.580 --> 39:33.020,我以后给你们讲
39:33.020 --> 39:33.960,为什么是这样
39:33.960 --> 39:38.760,另一个是挪威
39:38.760 --> 39:42.180,还有瑞典
39:42.180 --> 39:43.540,就是那时候
39:43.540 --> 39:49.000,整个晚清时代
39:49.000 --> 39:49.440,就是
39:49.440 --> 39:52.380,从1817年以来
39:52.380 --> 39:53.100,就是是
39:53.100 --> 39:56.780,就是是
39:56.780 --> 39:59.260,甲青时代
39:59.260 --> 40:01.600,就是一直到
40:01.600 --> 40:04.080,1905年
40:04.080 --> 40:07.320,他们两个国家是
40:07.320 --> 40:08.480,他们有一个
40:08.480 --> 40:10.940,他们是联合起来的
40:10.940 --> 40:12.300,他们是一个国家
40:12.300 --> 40:15.740,有两个首都的一个国家
40:15.740 --> 40:17.540,就是跟
40:17.540 --> 40:19.380,苏格拉
40:19.380 --> 40:22.140,和英格兰就是的情况完全一样
40:22.140 --> 40:25.060,所以基本上
40:25.060 --> 40:27.820,挪威和瑞兰的传教士
40:27.820 --> 40:29.280,他们都是一个国家
40:29.280 --> 40:31.980,就是派到中国的
40:31.980 --> 40:36.460,腾兰那时候就是属于
40:36.460 --> 40:37.780,俄罗斯
40:37.780 --> 40:41.880,就是是1817年以后
40:41.880 --> 40:43.720,就是也是
40:43.720 --> 40:45.340,这就是有个战争
40:45.340 --> 40:48.720,就是俄罗斯和瑞典之间的一个战争
40:48.720 --> 40:53.040,所以他们突然就是属于俄国
40:53.040 --> 40:54.420,但是
40:54.420 --> 40:58.900,芬兰的传教士他们都是信那个
40:58.900 --> 40:59.760,卢德总
40:59.760 --> 41:01.620,所以他们经常就是用
41:01.620 --> 41:05.240,瑞典的那个传就是去中国
41:05.240 --> 41:06.440,第三个方面
41:06.440 --> 41:07.400,这是很有趣
41:07.400 --> 41:08.500,这是美国
41:08.500 --> 41:09.460,这是北美
41:09.460 --> 41:11.640,那时候并不是
41:11.640 --> 41:14.400,就是讲英文的美国人
41:14.400 --> 41:17.320,他们都讲北欧的语言
41:17.320 --> 41:18.440,为什么是这样?
41:18.440 --> 41:21.180,因为那时候有很多人就是
41:21.180 --> 41:23.020,他们离开
41:23.020 --> 41:25.140,他们离开北欧
41:25.140 --> 41:28.620,因为北欧的国家
41:28.620 --> 41:31.900,那时候还是比较穷
41:31.900 --> 41:33.340,都是农
41:33.340 --> 41:36.380,就是农村多的地方
41:36.380 --> 41:40.580,所以有的时候
41:40.580 --> 41:44.200,就是冬天就是非常冷的时候
41:44.200 --> 41:47.640,有好多人他们就是他们饿死
41:47.640 --> 41:48.180,他们真的饿死了
41:48.180 --> 41:51.220,所以给你一个例子
41:51.220 --> 41:55.080,就是1900年
41:55.080 --> 41:59.640,就是瑞典
41:59.640 --> 42:02.420,不知道也是挪威的
42:02.420 --> 42:09.120,但是我估计在挪威的情况也是同类的
42:09.120 --> 42:15.980,挪威和瑞典的人口三分之一都移民美国
42:15.980 --> 42:17.860,他们都去那个密西根
42:17.860 --> 42:18.020,就是那个密西根
42:18.020 --> 42:18.160,就是那个密西根
42:18.160 --> 42:21.100,那个大户地区
42:21.100 --> 42:23.840,然后在那些地区
42:23.840 --> 42:27.720,突然有卢德宗多的就是教会
42:27.720 --> 42:31.980,这些教会他们也派人就是往中国
42:31.980 --> 42:37.420,所以就是德国北部完全的洋
42:37.420 --> 42:42.260,他们也是就是排经过美国
42:42.260 --> 42:44.120,经过就是北美
42:44.120 --> 42:46.120,往中国的那个传教士
42:46.120 --> 42:48.000,这是历史上非常有趣的
42:48.000 --> 42:50.240,这个例子
42:50.240 --> 42:56.280,所以这里就是挪威和瑞典的国际
42:56.280 --> 43:01.200,您看就是跟英国的那个国际就都差不多
43:01.200 --> 43:05.040,就是因为是联合起来的一个国家
43:05.040 --> 43:11.320,还有丹麦还有本来是属于那时候属于俄国
43:11.320 --> 43:17.840,这个德国171年以前就是不是存在的
43:17.840 --> 43:22.680,这个最大的一个一块地区都是那个帕萨
43:22.680 --> 43:26.040,他们都是那个帕萨的
43:26.040 --> 43:29.400,基本上是卢德宗的一个地区
43:29.400 --> 43:34.840,然后德国南部有天主教的
43:34.840 --> 43:39.560,然后在北部多大部分是卢德宗的
43:39.560 --> 43:44.720,包括就是那个瑞士的北部和西部
43:44.720 --> 43:47.740,他们多大部分也是卢德宗的
43:47.840 --> 43:51.800,不是卢德宗是那个卡尔滨是新教的
43:51.800 --> 43:54.200,对
43:54.200 --> 43:55.080,好
43:55.080 --> 43:59.040,所以他们我们最
43:59.040 --> 44:04.080,我们经常会见到的文献是用德文献的
44:04.080 --> 44:11.560,就是在后面就是有柏林1901年就是出版的一个
44:11.560 --> 44:16.440,就是一个传教期刊
44:16.440 --> 44:17.800,在左边的是
44:17.840 --> 44:24.880,那个马丁路德用的一个教义
44:24.880 --> 44:30.440,就是用中文大概是那个教义文的
44:30.440 --> 44:40.600,所以这是非常对本地的信徒是义务的
44:40.600 --> 44:42.240,就是他们必须
44:42.240 --> 44:47.820,他们必须把这个教义就是背下来的
44:47.840 --> 44:51.400,然后有神父就是一个牧师
44:51.400 --> 44:54.080,他有的时候会给他们敲门
44:54.080 --> 44:59.400,然后就是他们必须知道那个教义文的里面的
44:59.400 --> 45:07.800,就是最重要的部分
45:07.800 --> 45:17.400,这是基本上是就是大清国的那个形式
45:17.400 --> 45:22.840,这是就是民国时期的一个地图
45:22.840 --> 45:25.880,这个你们看就是
45:25.880 --> 45:30.020,卢德宗在什么地方会有
45:30.020 --> 45:34.320,就是基本上在这一地区
45:34.320 --> 45:35.200,就是在
45:35.200 --> 45:36.080,不行
45:36.080 --> 45:44.320,就是我们在湖北湖南
45:47.400 --> 45:52.520,还有一块就是一小块在河南
45:52.520 --> 46:02.240,有还有稍微就是往西就是在重庆
46:02.240 --> 46:04.240,重庆西
46:04.240 --> 46:08.840,但是很重要也有在内蒙古
46:08.840 --> 46:10.680,内蒙古就是不同的地方
46:10.680 --> 46:15.040,还有甘肃宁夏就是这些地方
46:15.040 --> 46:16.080,但是
46:16.080 --> 46:17.360,但是
46:17.360 --> 46:22.740,当然那时候就是信徒很少
46:22.740 --> 46:27.080,传教士也是比较少的
46:27.080 --> 46:32.460,所以对于当代的传教士来说
46:32.460 --> 46:33.740,经常有一个好处
46:33.740 --> 46:36.040,因为他们没有那个金帐
46:36.040 --> 46:42.960,就是没有别的传教士干涉他们自己的工作
46:42.960 --> 46:46.280,特别是瑞典的传教士
46:46.280 --> 46:47.320,他们
46:47.320 --> 46:52.180,他们就是经常在就是内蒙古
46:52.180 --> 46:54.480,还有在就是新疆
46:54.480 --> 47:01.920,就是开始就是部队
47:01.920 --> 47:04.720,我在这里就是给你们写下
47:04.720 --> 47:07.040,他们的地区
47:07.040 --> 47:09.340,你看就是那个
47:09.340 --> 47:11.120,祥传
47:11.120 --> 47:12.660,就是你们看
47:12.660 --> 47:17.280,你们跟中国的那个地图比较熟悉的人
47:17.280 --> 47:17.300,你们跟中国的那个地图比较熟悉的人
47:17.320 --> 47:18.340,你们会
47:18.340 --> 47:19.880,知道就是
47:19.880 --> 47:23.980,在地图上的
47:23.980 --> 47:26.540,地区大概在什么地方
47:26.540 --> 47:29.100,就是有一个河北
47:29.100 --> 47:31.920,河北当然
47:31.920 --> 47:37.800,是靠蒙古的那个方向
47:37.800 --> 47:38.820,新疆
47:38.820 --> 47:40.360,就是新疆的意思
47:40.360 --> 47:41.380,对
47:41.380 --> 47:43.280,还有一小部分在
47:43.280 --> 47:44.960,就是在云南
47:44.960 --> 47:47.020,但是
47:47.020 --> 47:54.700,大部分就是在中部和北部
47:54.700 --> 48:00.080,好那我快讲完就是我给你们讲就是
48:00.080 --> 48:02.120,后来在
48:02.120 --> 48:03.400,中国
48:03.400 --> 48:04.420,发展
48:04.420 --> 48:07.500,还有那个
48:07.500 --> 48:10.820,新疆特别是那个鲁德中
48:10.820 --> 48:13.640,在
48:13.640 --> 48:16.980,世界上各个地方的影响但是特别在
48:16.980 --> 48:22.100,北欧
48:22.100 --> 48:26.460,所以看那个清朝最
48:26.460 --> 48:27.980,最后的
48:27.980 --> 48:31.060,二十年左右
48:31.060 --> 48:32.600,过去
48:32.600 --> 48:34.900,选通的那个年代
48:34.900 --> 48:37.460,你们会看
48:37.460 --> 48:40.280,最重要的
48:40.280 --> 48:41.560,传教士
48:41.560 --> 48:43.100,传教会
48:43.100 --> 48:46.940,他们仍然是
48:46.940 --> 48:52.060,德国北部和就是
48:52.060 --> 48:53.600,就是北欧
48:53.600 --> 48:55.380,还有一些就是
48:55.380 --> 48:57.440,就是美国就是
48:57.440 --> 48:58.460,去中国的
48:58.460 --> 49:00.000,但是
49:00.000 --> 49:01.020,他们也是
49:01.020 --> 49:03.060,慢慢就
49:03.060 --> 49:04.100,变成
49:04.100 --> 49:07.420,本地化的一种
49:07.420 --> 49:08.960,教会
49:08.960 --> 49:12.280,在很多地方
49:12.280 --> 49:16.900,就是中国的那个本地人的地位就是是原来的
49:16.940 --> 49:17.960,来
49:22.820 --> 49:25.380,那时候我们可以说就是
49:25.380 --> 49:27.180,新疆就是那个鲁德中
49:27.180 --> 49:30.000,在中国的本地化
49:30.000 --> 49:34.340,在下面就是当然是德国人在
49:34.340 --> 49:36.140,青岛就是盖的一个
49:36.140 --> 49:37.160,教堂
49:37.160 --> 49:38.960,就是我看是
49:38.960 --> 49:42.280,整个中国就是最大的一个教堂
49:42.280 --> 49:43.300,所以他们
49:43.300 --> 49:44.840,从外面
49:44.840 --> 49:45.620,那时候
49:45.620 --> 49:46.120,他们当然是在中国的一个教堂
49:46.940 --> 49:49.500,就是他们的影像就是不少
49:49.500 --> 49:51.800,您看在这里就是
49:51.800 --> 49:56.420,这个是
49:56.420 --> 49:57.700,有
49:57.700 --> 49:59.740,25个不同的那个
49:59.740 --> 50:01.280,鲁中教会
50:01.280 --> 50:02.820,他们都是
50:02.820 --> 50:03.840,西方人派的
50:03.840 --> 50:05.380,就是没有一个就是
50:05.380 --> 50:07.940,中国本地的
50:07.940 --> 50:09.980,1907年
50:09.980 --> 50:11.780,就是
50:11.780 --> 50:14.080,他们从那时候开始
50:14.080 --> 50:15.860,就是把
50:15.860 --> 50:16.900,中国的
50:16.940 --> 50:20.020,就是分开不同的那个教区
50:20.020 --> 50:22.060,这些教区
50:22.060 --> 50:23.860,就是
50:23.860 --> 50:24.880,对于
50:24.880 --> 50:26.920,以后的那个发展
50:26.920 --> 50:29.220,特别是那个三次
50:29.220 --> 50:30.260,时代以来
50:30.260 --> 50:32.040,就是非常重要
50:32.040 --> 50:32.820,因为他们
50:32.820 --> 50:36.140,从那时候我们会知道就是
50:36.140 --> 50:38.700,悉尼教的
50:38.700 --> 50:41.260,那个角度在
50:41.260 --> 50:43.820,他们都在什么地方
50:43.820 --> 50:45.620,有一个问题就是是
50:45.620 --> 50:46.640,传教士的
50:46.640 --> 50:48.440,不同民族背景
50:48.440 --> 50:49.960,所以他的意思是
50:49.960 --> 50:51.240,他们经常就是
50:51.240 --> 50:52.020,不能
50:52.020 --> 50:53.560,就是听不懂
50:53.560 --> 50:55.080,互相的语言
50:55.080 --> 50:56.880,所以如果他们是丹麦人
50:56.880 --> 50:58.680,他们
50:58.680 --> 51:01.480,当然就是会学会那个
51:01.480 --> 51:03.800,日语和德语
51:03.800 --> 51:05.840,但是他们经常就是
51:05.840 --> 51:07.880,也不带
51:07.880 --> 51:09.680,他们也不算是
51:09.680 --> 51:10.700,语言学家
51:10.700 --> 51:11.720,所以他们
51:11.720 --> 51:14.280,学习的语言
51:14.280 --> 51:16.600,越来越多是中文
51:16.600 --> 51:20.180,所以他们那个本土化
51:20.180 --> 51:25.300,也就是影响到他们自己的那个
51:25.300 --> 51:28.380,认同
51:28.380 --> 51:29.920,对
51:29.920 --> 51:31.440,总是采用那个新译
51:31.440 --> 51:33.240,为了主张
51:33.240 --> 51:36.320,就是来寻找的那个结合
51:36.320 --> 51:37.600,对对对
51:37.600 --> 51:39.380,所以他们
51:39.380 --> 51:42.960,从那时候就是那个伦敦诵就是不是
51:42.960 --> 51:46.560,不是平常就是用的一种词在
51:46.600 --> 51:48.140,在中文就是那个
51:48.140 --> 51:49.160,那个新译
51:49.160 --> 51:51.980,就是开始
51:51.980 --> 51:53.260,更多就是用
51:53.260 --> 51:55.820,对然后就是
51:55.820 --> 51:57.860,这个他们就是
51:57.860 --> 52:00.940,那个鲁德宗就是那个新译众
52:00.940 --> 52:02.220,他们
52:02.220 --> 52:05.280,他们设立一个就是中心
52:05.280 --> 52:07.840,那个中心是美国人芬兰人和挪威人
52:07.840 --> 52:10.160,就是开的
52:10.160 --> 52:11.440,1900年
52:11.440 --> 52:15.520,有个非常就是重要的一个
52:15.520 --> 52:16.560,大使就是那个
52:16.600 --> 52:19.680,那个义和团
52:19.680 --> 52:23.760,义和团就是对新译教
52:23.760 --> 52:25.820,最
52:25.820 --> 52:27.860,大的影响是他们
52:27.860 --> 52:29.400,基本上
52:29.400 --> 52:31.440,叫他们
52:31.440 --> 52:34.520,不允许就是依靠
52:34.520 --> 52:36.320,国外的
52:36.320 --> 52:37.840,就是
52:37.840 --> 52:39.120,武士
52:39.120 --> 52:40.920,因为
52:40.920 --> 52:41.940,在
52:41.940 --> 52:42.960,全国
52:42.960 --> 52:46.040,就是中国只有一个国家会
52:46.040 --> 52:48.600,就是派人
52:48.600 --> 52:53.460,就是派兵队
52:53.460 --> 52:55.260,保护
52:55.260 --> 52:57.300,他们的传教士
52:57.300 --> 52:58.320,就是德国
52:58.320 --> 52:59.860,德国就是他们
52:59.860 --> 53:01.660,然后就是
53:01.660 --> 53:02.940,在中国
53:02.940 --> 53:05.760,任何的一个地方就是他们有非常
53:05.760 --> 53:07.040,重要的一个地位
53:07.040 --> 53:07.800,但是
53:07.800 --> 53:09.080,一直到
53:09.080 --> 53:10.620,第一
53:10.620 --> 53:12.920,第一次世界大战争
53:12.920 --> 53:13.940,因为以后
53:13.940 --> 53:16.000,德国的那个就是
53:16.040 --> 53:23.200,就是殖民地就是突然没有了
53:23.200 --> 53:25.000,我们快到
53:25.000 --> 53:28.320,到了那个最后一些
53:28.320 --> 53:32.160,图片就是你看在这边就是有一个
53:32.160 --> 53:33.960,就是个学校
53:33.960 --> 53:36.520,这是
53:36.520 --> 53:38.560,20年基本上是
53:38.560 --> 53:40.620,就是
53:40.620 --> 53:41.640,民国时期
53:41.640 --> 53:42.920,民国时期
53:42.920 --> 53:44.460,洗礼
53:44.460 --> 53:45.220,教会
53:45.220 --> 53:46.000,跟
53:46.040 --> 53:48.080,就是
53:48.080 --> 53:51.160,所有的国外的那个教会
53:51.160 --> 53:51.920,一样
53:51.920 --> 53:52.960,他们有一个
53:52.960 --> 53:54.240,新的方向
53:54.240 --> 53:56.280,这个方向是
53:56.280 --> 53:57.300,不太
53:57.300 --> 54:00.120,照就是新的那个新图
54:00.120 --> 54:01.140,但是
54:01.140 --> 54:04.480,一定要主张
54:04.480 --> 54:05.500,就是那个
54:05.500 --> 54:06.520,医疗
54:06.520 --> 54:07.040,医疗
54:07.040 --> 54:08.060,你看在
54:08.060 --> 54:09.600,右边就是有
54:09.600 --> 54:12.660,武汉的一个非常重要的一个
54:12.660 --> 54:13.940,医院
54:13.940 --> 54:16.000,在韩国就是的
54:16.040 --> 54:17.320,就是
54:17.320 --> 54:19.360,三个原来就是
54:19.360 --> 54:22.700,三个地方都是传教士
54:22.700 --> 54:25.520,不一定是
54:25.520 --> 54:28.320,那个路德宗的但是
54:28.320 --> 54:29.360,瑞典
54:29.360 --> 54:31.140,和德国人的那个
54:31.140 --> 54:33.200,悉尼教会
54:33.200 --> 54:35.500,他们也参加那个
54:35.500 --> 54:37.540,就是那个医疗
54:37.540 --> 54:39.840,医疗方法就是医疗
54:39.840 --> 54:41.640,传教方法
54:41.640 --> 54:45.480,左边是就是教会
54:45.480 --> 54:46.760,就是
54:46.760 --> 54:49.840,是教育教育的一个例子
