Timestamps,Content
01:04:34.000 --> 01:05:04.000,各每個人的那個身體健康，所以他們他在十九世紀，最重要的一個後果是，每一個北歐國家它顯致就是一般的人就是弄河的酒所以對他們那個那個酒就在北歐當然是非像那個厄特克還有就是非常強的那個我們包
01:05:09.000 --> 01:05:32.000,括毒品都是那個國家，就是孔子，就是比歐洲所有的地方知識控制得厲害，這也是那個魯特總的一個後果我們教育這就是體制就是對這這一我我我看。
01:05:32.000 --> 01:06:02.000,北偶的那個政治制度，教會體制司同類的那兩個是主張平等，政治，政治平等，所以兩個可以說魯德總他他他認爲就是一個民族，性，的那個政治制度是最最最好的當然讀者生活的時候，就是沒有現代化的那個民主制度
01:06:14.000 --> 01:06:44.000,所以他不會知道這個這個概念，但是他他也認爲每一個就是神父和每一個信徒，他基本上是平動的他是他沒有雖然有國王制，度但是他們他們他們都應該是他們就應該他們應該有同樣，的就是這個政治權，利主張的，也
01:06:46.000 --> 01:07:05.000,是之憂。他有一個有德文寫的很小的那個書叫關，就信徒的指由是什麼？
01:07:05.000 --> 01:07:12.000,基本上它可以就是每天都決定它自己的生活應該是好的。
01:07:12.000 --> 01:07:42.000,應該是壞的，應該是它，它隨着誰？這檔案，那個農民積的時候也是比較比較很有政策性的，們一種方面因爲他們會決定他們他們也可以就是反對他們的國王，但是的很獨特就是馬慶珠，在開始的，時候這個自由是
01:07:46.000 --> 01:08:03.000,神學的一種高學自由，所以以後北歐國家他們都有那個同一世界的那個概念，也主張，一個和我看我看了。
01:08:03.000 --> 01:08:20.000,那個糖又威脅的大通輸以後，我會我很有有他學會了馬丁路德的那個基本寫基本原則。
01:08:20.000 --> 01:08:31.000,的音像，因爲康越尉的那個思維和馬丁路德的思維有的時候是非常同賊的。
01:08:31.000 --> 01:09:01.000,最後還有就是文化上的影響。比如說巴赫一萬七千，八，它是一個非常就是有新疆這個就是新的信徒有的重的信徒我們現在就是在特別在北歐但是在增格就是基督教還有前主教的那個教堂，裏面我們都聽他的音樂啊，
01:09:04.000 --> 01:09:12.000,還有別的就是德國的北歐的音樂家，他們他們也是信徒。
01:09:12.000 --> 01:09:32.000,但是特別是那個爸，您聽到他的那個音樂以後，你會知道，就是他，他一定想就是給大家講比較神學很神的一些方面非常感謝大家。
01:09:32.000 --> 01:09:45.000,哇，好的好的謝謝呃，老板，我是呃，老板教授的，講課講的都特別好，我就完全是耳目一新的感覺我們已經開始有問題，了我們看先看一下這個問題吧。
01:09:45.000 --> 01:10:02.000,路。德宗做一個具有路德神學標志的宗派的傳教活動。在晚清民衆，您認爲對普通中國基督徒在思想上文化上最重要的影響是什麼他留給今天中國教會的思想遺產又有哪些？
01:10:02.000 --> 01:10:07.000,好，那我我沒有聽到，就是最後一舉。
01:10:07.000 --> 01:10:12.000,哦，就說他留給今天中國教會的思想遺產有哪些？
01:10:12.000 --> 01:10:20.000,哦哦哦，好好好，那我我我在中國還有在就是我們香港就是想當是那個八字會的這個地區我討論了。
01:10:20.000 --> 01:10:48.000,這個問題，他們都認爲他們有那個心裏教，就是阿就是那個魯德的，種的，就是個國民的這個責任。
01:10:48.000 --> 01:11:18.000,的這個概念也是同這個，所以他們兩個是積極的，就是他們對國家是積極的，一種很就是一種方面來當然沒基尼教它也主張就是個人的，責任，但是也是責任，的，只有所以他有的，時候，有有個矛盾這個矛盾，在什麼地方就是比如
01:11:22.000 --> 01:11:52.000,說我們中央政府或者各種各樣的一種政府，他們的他們就是很願意，就是每一個國民就是應該就是在一起就是就是經濟一個政治，上的那個方向如果一個就是個人，的那個信徒就是覺得這是對跟他自己的那個道德，感就是不不不可
01:11:53.000 --> 01:12:02.000,不可能就是百不是往前就是在一起的，一會是他，他怎麼辦？
01:12:02.000 --> 01:12:32.000,就是最最最可憐的就是例子，都是五十年，就是在蘇聯，就是發生這十幾年，爲他們那時候就是決定就是蘇建的徵服就是他們決定就是壓迫每一個宗教的方向所以那時候就是有很大的矛盾，但是一般的情況下就是個就是悉尼的信徒他他應該就是對國家的態度是比較積極的
01:12:40.000 --> 01:12:43.000,嗯。
01:12:43.000 --> 01:12:49.000,好的，呃，謝謝老教授，我們看看還有一些問題，哈。
01:12:49.000 --> 01:12:55.000,陸德宗在大陸的現在的發展狀況如何？
01:12:55.000 --> 01:13:25.000,對對我，如果是包括想剛着畫，那那那當然有一個直接的一個就是發展，這個發展就誒，你那個上字交交那個信教組織之內的一種反傳播我們我我認識的呃，就是寫低迷角度他們一般是就是九年級
01:13:36.000 --> 01:14:06.000,的但是一部分也是年輕的，爲什麼他們還是算是就是更新，就是新教就是那個基督教，就是一個通道就是那個教會有有去別鬧一般是因爲他們在國外就是他們在德國或者在美國受破過然後他們產，下他們的就是
01:14:13.000 --> 01:14:14.000,嗯哼。
01:14:14.000 --> 01:14:42.000,本地的交匯到就是我們的那個我動，所以他們他們會自己認爲他們屬於就是那個細膩的們這個一個教會要不然的話，很多人，他們就是所以那個很的經理基金，會能夠的，的，他們當然就是也有跟那個如果多種就是同樣的方面，但是在選
01:14:42.000 --> 01:15:12.000,告在基督教現象之內那個路德重是比較是比較保守的一個一種就是一種就是一個一個教會一個交易，因爲那個腳，一一半是該隔天助教的那個原則就是而來的比如說我開車的時候給你們看到它屬於啊，
01:15:18.000 --> 01:15:19.000,天主教改革的一種就是只是教內，就是解除教內改革的一個就是一個學派。
01:15:19.000 --> 01:15:49.000,他差不多，就是也跟他們同意，但是他他阿就是他，他認爲就是教會，他也就是它不不允許就是很讓它的直接的，角度就是給比較就是很有錢，的一個教皇就只是更多錢，所以從那一個就是社會經濟方面一來就
01:16:36.000 --> 01:16:37.000,嗯哼。
01:16:37.000 --> 01:16:49.000,是由一個比較，就是神的，就是就是通的方面。這個普通的方面就是在以說是教會上的政治性的方面不是神學上的方面那麼中國的那個基督教也屬於比較就是以天主教很遠的就是組織。
01:16:49.000 --> 01:17:06.000,可以說從六十年代一千九百六十年代一來很就是特別是背後們都教他們。
01:17:06.000 --> 01:17:32.000,如果他們他們開是媽媽，就是就是跟所有的那個新新教的教派就是開始就是聯合起來聯合起來美國人感一直到現在就是不沒有那個趨勢。
01:17:32.000 --> 01:17:37.000,嗯的好，我特別感謝我，難道就是我我，看到這裏就想起我做的這個？
01:17:37.000 --> 01:17:48.000,呃，研究嘛，因爲是研究僅教的嘛。很在，我不知道，就是說有沒有可能。
01:17:48.000 --> 01:18:12.000,有一種就是現代的這種宣教運動的發展。你看我看到這現在很多的宣教的中心都到了香港馬來西亞臺灣這些地區呃，因爲我研究是圖書館嘛，所以會想到同樣非常類似的情況發生了，他們剛才就推
01:18:12.000 --> 01:18:15.000,啊對對對對對。
01:18:15.000 --> 01:18:35.000,到了吐魯克。對，就是這樣子就是說，可能找一個政治更加相對於寬容的環境，但我覺得您這個講座呃，一個最呃，給我的一個非常大的啓發是原來路德總共北歐的這一羣路德宗的信徒有那麼深遠的聯系然後北歐的這個像馬丁路
01:18:35.000 --> 01:18:55.000,德的一些神學思想，不只是神學思想，啊，包括一些它的社會啊，神學啊，政治上的借鑑對中國的近代社會都產生了深遠的影響呃，其實如果是從一個類比的角度來看的話就是其實完全是呃，如果是看到唐代的警覺的
01:18:55.000 --> 01:19:05.000,啊對呀。
01:19:05.000 --> 01:19:06.000,你看中央，這就知道。
01:19:06.000 --> 01:19:20.000,話，我沒有有沒有可能出現類似的情況，但是我們現在唯一的一個大的缺乏是說對於團隊來緊叫我們的資料實在是太少了，你就錄的真是有很我們可以說說是這樣論斷的。
01:19:20.000 --> 01:19:21.000,哈哈哈對。
01:19:21.000 --> 01:19:32.000,啊知道，那就是如果對，如果就是唐朝的傳教士，他們不是負責任的話，或者就是就是亞洲西部的人的話他們很可能是就是北歐的人因爲沒有人的那個人格是比較比較怎麼說呢？
01:19:32.000 --> 01:20:02.000,就是他們，他們，他們不管生活就是生活情就是或思想，就是放在就是社會上，就是隔過這個社會裏，面所以以前也有就是沒有人就是去就是亞洲但是自是就是就是基督教，之前所以因爲基督教，啊，就是以那個爲很
01:20:21.000 --> 01:20:51.000,以前就是一千年以前的一回事，所以我們對於除歐洲所有的地區來說是比較晚期的，一會是你看就是中國中國的那個天主教你搞一些基督教到了，就是幾百年就是B比北歐來說就是到了，幾百幾百年的前
01:20:51.000 --> 01:20:56.000,所以他們還是很發達好題還有別的問題嗎？
01:20:56.000 --> 01:21:10.000,嗯嗯嗯，還有一個問題，那個說路德宗的神學思想，在今天中國教會。呃，一些四，項中還有哪些表現？
01:21:10.000 --> 01:21:19.000,好還是比較復雜的一個問題就是是我不看就是很我。
01:21:19.000 --> 01:21:25.000,最後就是給你們就是提到的。
01:21:25.000 --> 01:21:37.000,這就是有有有兩種，就是比較有矛盾的想法，一個是就是一個。
01:21:37.000 --> 01:21:44.000,當然是福利國家，那個社會穩定的那個溫和穩定的方面。
01:21:44.000 --> 01:22:14.000,當然也是國家制度的一個問題，所以它如果在那個上三次就是基督教制度之內，每一個教派比如說那個新一條像就是支持郭就是治理中國的國家的話，那當然是個好事但是如果他們所以我認爲就是下一把就是那個自由方
01:22:17.000 --> 01:22:46.000,面，如果他們那個國家就是影響到，就是那個教派的自由的話，那有的時候我對就是責任那個信徒的個人稀土就是會有就是會有問題而所以我說是比較復雜，的一個問題就是對抗就是具體的情況就是每一個地
01:22:46.000 --> 01:22:47.000,方就是每一個教會聚集的情況，以後才能說這是怎麼能解決的。
01:22:47.000 --> 01:23:09.000,我，我們，我們可以就是就是就是你可以就是寄給我一個電郵，然後那個一買着然後虧損就是繼續很在就是給你我的看法。
01:23:09.000 --> 01:23:15.000,好的好的還有一個問題，問的比較專業這個就是後面有兩本雜志。呃。
01:23:15.000 --> 01:23:21.000,Issue ong minimum wage。這是德語吧？
01:23:21.000 --> 01:23:23.000,哈，我不太會讀了哈。 Newr這裏。
01:23:23.000 --> 01:23:26.000,你你看這個呢？
01:23:26.000 --> 01:23:30.000,是這個嗎？差不多這個。
01:23:30.000 --> 01:23:33.000,阿。
01:23:33.000 --> 01:23:39.000,Yeah，還有new under never miss research。這個是那個宣教還是什麼？
01:23:39.000 --> 01:23:42.000,很。這是德國柏林就是在一個。
01:23:42.000 --> 01:23:46.000,等於邊叫雜志哈。
01:23:46.000 --> 01:24:16.000,而這也是傳交雜志。但是們mscond就是傳教學，傳教學們得是傳教學是那時候從哪時候回來就是是我們就是跟歷史，學在在英國也會有但是德國就是影響，到了，這就是因爲那時候有一個。
01:24:27.000 --> 01:24:28.000,嗯。
01:24:28.000 --> 01:24:29.000,多多，大部分是給細節，就是歷史學， to it就是理論學。
01:24:29.000 --> 01:24:54.000,但是他不是學他不是寫是神，學，就是是to loke，就是如果是這樣的話，那一切也也有學看但是這個這樣的那個血幹一直到一千九百五十六年代會有然後就是它貶上了，那個歷史，人類的一種那個學刊，因爲爲什麼
01:24:54.000 --> 01:25:02.000,因爲現在很或者現在就是沒有，就是一個非常強的那個。
01:25:02.000 --> 01:25:32.000,也傳交那個全條現象。現在就以主要的一方面，他們還是在他們支持國外的，就是教，會都特別是北歐照教，會每個大城市之內就是基本上會有啊，傳教士還是有還是存在着但是他們講就是在非洲
01:25:47.000 --> 01:25:48.000,嗯嗯。
01:25:48.000 --> 01:25:55.000,也是也不一定是就是很就是是也不一定是就是也最最最近會有的。
01:25:55.000 --> 01:26:00.000,們就是也是比較鼓勵的，就是創交中信好。
01:26:00.000 --> 01:26:20.000,嗯嗯嗯ok呃，還有最後一個問題，他說，現在三自兩會在推動這個路德宗神社嘛，就是這。
01:26:20.000 --> 01:26:50.000,我，我看我就還去住宅。對特別在，不知道就是相當的那個制度，跟中國大陸的不一樣，我就是最近跟一個比較年輕的一個很我們一個就是屬於那個多種的就是學者就是講話他說很可能就是再過五十年以後就是大概沒
01:26:50.000 --> 01:27:01.000,有那個區別了，因爲很多很多人就是他們在中國大陸，他們海基的就是他們他們。
01:27:01.000 --> 01:27:31.000,的祖先是被就是魯多種不到傳教士就是歸心，然後他們就他們就自己人味。
01:27:34.000 --> 01:27:35.000,嗯嗯。
01:27:35.000 --> 01:27:42.000,所以你告訴你會議，但是很多人他們就是每年年輕人，年輕人，他們傾向就是沒有那個就是族，派感覺他們他們自己人爲是就是新疆人或者那個基督教徒不一定是那他們但是他們宣布都可以學習，那個們就
01:27:42.000 --> 01:28:01.000,的程序文章，因爲他並不是很復雜這個他們，而且他基督教的那個察就是影響到了不少。
01:28:01.000 --> 01:28:08.000,嗯嗯是的，是這樣子的。嗯對。
01:28:08.000 --> 01:28:20.000,好好的呃，我看去沒有問題，沒了。呃，這個感謝呃，老板教授講座啊，如果大家以後有問題歡迎在我們的羣裏面呃，聊天如果要問問老板教授呢？
01:28:20.000 --> 01:28:45.000,我，我，我有機會可以跟老板教授見面啊，可以再親自問一下，然後把他答案匯總過來然後我們這個講，座會議在油管提供這個視頻然後也會提供這我們如果大家有興趣歡迎關，注我再次感謝大家呃，呃，來了。
01:28:45.000 --> 01:29:15.000,解我們這個關於陸德宗在中國的影響，我相信這是一個非常好能夠一直傳下去不要像警教一樣可能大家以後唉，就對中國有多少影響忘了一幹二，淨這個歷史是很容易遺忘所以希好我們今天就
01:29:21.000 --> 01:29:22.000,好，非常感謝謝謝謝謝大家好。
01:29:22.000 --> 01:29:28.000,講到這裏，謝謝老板教授啊，謝謝大家。嗯嗯嗯，好的好的拜拜。
01:29:28.000 --> 01:29:29.000,白了再見，再天。
01:29:29.000 --> 01:29:33.000,然後到時候嗯已經關系
